,wav_file,sentence_number,word,silence_length,speech_rate,voice,condition,pronounced_item,word_numbers,depth,opening_nodes,closing_nodes,relative_depth,tree_segment,indices,file
19,0.0,3,forced,0.083,205,Samantha,word_list,1,2,0,0,0,0,,0,The_Black_Willow.mrg
20,0.0,3,windows,0.083,205,Samantha,word_list,1,3,0,0,0,0,,0,The_Black_Willow.mrg
21,0.0,3,leaps,0.083,205,Samantha,word_list,1,4,0,0,0,0,,0,The_Black_Willow.mrg
22,0.0,3,imagination,0.083,205,Samantha,word_list,1,5,0,0,0,0,,0,The_Black_Willow.mrg
23,0.0,3,overshadowed,0.083,205,Samantha,word_list,1,6,0,0,0,0,,0,The_Black_Willow.mrg
24,0.0,3,silence,0.083,205,Samantha,word_list,1,7,0,0,0,0,,0,The_Black_Willow.mrg
25,0.0,3,sideburns,0.083,205,Samantha,word_list,1,8,0,0,0,0,,0,The_Black_Willow.mrg
26,0.0,3,insist,0.083,205,Samantha,word_list,1,9,0,0,0,0,,0,The_Black_Willow.mrg
27,0.0,3,oh,0.083,205,Samantha,word_list,1,10,0,0,0,-4,,0,The_Black_Willow.mrg
28,0.0,4,*PRO*-1,0.267,205,Samantha,sentence,0,-1,4,4,2,0,((S-AD(NP-SBJ(-NONE-*PRO*-1)),"(0, 0, 0, 0)",The_Black_Willow.mrg
29,0.0,4,Opening,0.267,205,Samantha,sentence,1,0,4,2,1,-1,(VP(VBGOpening),"(0, 1, 0, 0)",The_Black_Willow.mrg
30,0.0,4,a,0.267,205,Samantha,sentence,1,1,5,2,1,0,(NP(DTa),"(0, 1, 1, 0, 0)",The_Black_Willow.mrg
31,0.0,4,side,0.267,205,Samantha,sentence,1,2,5,1,1,0,(JJside),"(0, 1, 1, 1, 0)",The_Black_Willow.mrg
32,0.0,4,drawer,0.267,205,Samantha,sentence,1,3,5,1,4,3,(NNdrawer)))),"(0, 1, 1, 2, 0)",The_Black_Willow.mrg
33,0.0,4,",",0.267,205,Samantha,sentence,0,3,2,1,1,-1,"(,,)","(1, 0)",The_Black_Willow.mrg
34,0.0,4,he,0.267,205,Samantha,sentence,1,4,3,2,2,0,(NP-SBJ-1(PRPhe)),"(2, 0, 0)",The_Black_Willow.mrg
35,0.0,4,took,0.267,205,Samantha,sentence,1,5,3,2,1,-1,(V(VBDtook),"(3, 0, 0)",The_Black_Willow.mrg
36,0.0,4,out,0.267,205,Samantha,sentence,1,6,4,2,2,-2,(PRT(RPout)),"(3, 1, 0, 0)",The_Black_Willow.mrg
37,0.0,4,a,0.267,205,Samantha,sentence,1,7,6,4,1,0,(N(NP(NP(DTa),"(3, 2, 0, 0, 0, 0)",The_Black_Willow.mrg
38,0.0,4,piece,0.267,205,Samantha,sentence,1,8,6,1,2,0,(NNpiece)),"(3, 2, 0, 0, 1, 0)",The_Black_Willow.mrg
39,0.0,4,of,0.267,205,Samantha,sentence,1,9,6,2,1,-1,(PP(INof),"(3, 2, 0, 1, 0, 0)",The_Black_Willow.mrg
40,0.0,4,paper,0.267,205,Samantha,sentence,1,10,7,2,4,3,(NP(NNpaper)))),"(3, 2, 0, 1, 1, 0, 0)",The_Black_Willow.mrg
41,0.0,4,and,0.267,205,Samantha,sentence,1,11,4,1,1,-1,(CCand),"(3, 2, 1, 0)",The_Black_Willow.mrg
42,0.0,4,his,0.267,205,Samantha,sentence,1,12,5,2,1,0,(NP(PRP$his),"(3, 2, 2, 0, 0)",The_Black_Willow.mrg
43,0.0,4,inkpot,0.267,205,Samantha,sentence,1,13,5,1,4,3,(NNinkpot)))),"(3, 2, 2, 1, 0)",The_Black_Willow.mrg
44,0.0,4,.,0.267,205,Samantha,sentence,0,13,2,1,2,-1,(..)),"(4, 0)",The_Black_Willow.mrg
45,0.0,5,After,0.451,205,Samantha,sentence,1,0,3,3,1,-2,((SBAR-TM(INAfter),"(0, 0, 0)",The_Black_Willow.mrg
46,0.0,5,*PRO*,0.451,205,Samantha,sentence,1,0,5,3,2,0,((NP-SBJ(-NONE-*PRO*)),"(0, 1, 0, 0, 0)",The_Black_Willow.mrg
47,0.0,5,filling,0.451,205,Samantha,sentence,1,1,5,2,1,-1,(VP(VBGfilling),"(0, 1, 1, 0, 0)",The_Black_Willow.mrg
48,0.0,5,his,0.451,205,Samantha,sentence,1,2,6,2,1,0,(NP(PRP$his),"(0, 1, 1, 1, 0, 0)",The_Black_Willow.mrg
49,0.0,5,pen,0.451,205,Samantha,sentence,1,3,6,1,5,4,(NNpen))))),"(0, 1, 1, 1, 1, 0)",The_Black_Willow.mrg
50,0.0,5,",",0.451,205,Samantha,sentence,0,3,2,1,1,-1,"(,,)","(1, 0)",The_Black_Willow.mrg
51,0.0,5,Allan,0.451,205,Samantha,sentence,1,4,3,2,2,0,(NP-SBJ(NNPAllan)),"(2, 0, 0)",The_Black_Willow.mrg
52,0.0,5,looked,0.451,205,Samantha,sentence,1,5,3,2,1,-1,(V(VBDlooked),"(3, 0, 0)",The_Black_Willow.mrg
53,0.0,5,at,0.451,205,Samantha,sentence,1,6,4,2,1,-1,(PP-CLR(INat),"(3, 1, 0, 0)",The_Black_Willow.mrg
54,0.0,5,his,0.451,205,Samantha,sentence,1,7,5,2,1,0,(NP(PRP$his),"(3, 1, 1, 0, 0)",The_Black_Willow.mrg
55,0.0,5,paper,0.451,205,Samantha,sentence,1,8,5,1,3,1,(NNpaper))),"(3, 1, 1, 1, 0)",The_Black_Willow.mrg
56,0.0,5,in,0.451,205,Samantha,sentence,1,9,4,2,1,-2,(P(INin),"(3, 2, 0, 0)",The_Black_Willow.mrg
57,0.0,5,the,0.451,205,Samantha,sentence,1,10,6,3,1,0,(N(NP(DTthe),"(3, 2, 1, 0, 0, 0)",The_Black_Willow.mrg
58,0.0,5,orange,0.451,205,Samantha,sentence,1,11,6,1,1,0,(JJorange),"(3, 2, 1, 0, 1, 0)",The_Black_Willow.mrg
59,0.0,5,glow,0.451,205,Samantha,sentence,1,12,6,1,2,0,(NNglow)),"(3, 2, 1, 0, 2, 0)",The_Black_Willow.mrg
60,0.0,5,from,0.451,205,Samantha,sentence,1,13,6,2,1,-2,(P(INfrom),"(3, 2, 1, 1, 0, 0)",The_Black_Willow.mrg
61,0.0,5,the,0.451,205,Samantha,sentence,1,14,8,3,1,0,(N(NP(DTthe),"(3, 2, 1, 1, 1, 0, 0, 0)",The_Black_Willow.mrg
62,0.0,5,lantern,0.451,205,Samantha,sentence,1,15,8,1,2,0,(NNlantern)),"(3, 2, 1, 1, 1, 0, 1, 0)",The_Black_Willow.mrg
63,0.0,5,set,0.451,205,Samantha,sentence,1,16,8,2,1,-1,(V(VBNset),"(3, 2, 1, 1, 1, 1, 0, 0)",The_Black_Willow.mrg
64,0.0,5,*,0.451,205,Samantha,sentence,1,16,9,2,2,-1,(NP(-NONE-*)),"(3, 2, 1, 1, 1, 1, 1, 0, 0)",The_Black_Willow.mrg
65,0.0,5,back,0.451,205,Samantha,sentence,1,17,10,3,2,1,(PP-LOC-CL(ADVP(RBback)),"(3, 2, 1, 1, 1, 1, 2, 0, 0, 0)",The_Black_Willow.mrg
66,0.0,5,in,0.451,205,Samantha,sentence,1,18,9,1,1,-2,(INin),"(3, 2, 1, 1, 1, 1, 2, 1, 0)",The_Black_Willow.mrg
67,0.0,5,the,0.451,205,Samantha,sentence,1,19,11,3,1,0,(N(NP(DTthe),"(3, 2, 1, 1, 1, 1, 2, 2, 0, 0, 0)",The_Black_Willow.mrg
68,0.0,5,desk,0.451,205,Samantha,sentence,1,20,11,1,1,0,(NNdesk),"(3, 2, 1, 1, 1, 1, 2, 2, 0, 1, 0)",The_Black_Willow.mrg
69,0.0,5,'s,0.451,205,Samantha,sentence,1,21,11,1,2,0,(POS's)),"(3, 2, 1, 1, 1, 1, 2, 2, 0, 2, 0)",The_Black_Willow.mrg
70,0.0,5,right,0.451,205,Samantha,sentence,1,22,11,2,1,0,(ADJP(JJright),"(3, 2, 1, 1, 1, 1, 2, 2, 1, 0, 0)",The_Black_Willow.mrg
71,0.0,5,-,0.451,205,Samantha,sentence,0,22,11,1,1,0,(HYPH-),"(3, 2, 1, 1, 1, 1, 2, 2, 1, 1, 0)",The_Black_Willow.mrg
72,0.0,5,hand,0.451,205,Samantha,sentence,1,23,11,1,2,1,(NNhand)),"(3, 2, 1, 1, 1, 1, 2, 2, 1, 2, 0)",The_Black_Willow.mrg
73,0.0,5,corner,0.451,205,Samantha,sentence,1,24,10,1,9,8,(NNcorner))))))))),"(3, 2, 1, 1, 1, 1, 2, 2, 2, 0)",The_Black_Willow.mrg
74,0.0,5,.,0.451,205,Samantha,sentence,0,24,2,1,2,-1,(..)),"(4, 0)",The_Black_Willow.mrg
75,0.0,6,His,0.0,205,Samantha,sentence,1,0,3,3,1,0,((NP-SBJ(PRP$His),"(0, 0, 0)",The_Black_Willow.mrg
76,0.0,6,pen,0.0,205,Samantha,sentence,1,1,3,1,2,0,(NNpen)),"(0, 1, 0)",The_Black_Willow.mrg
77,0.0,6,cast,0.0,205,Samantha,sentence,1,2,3,2,1,-2,(V(VBDcast),"(1, 0, 0)",The_Black_Willow.mrg
78,0.0,6,a,0.0,205,Samantha,sentence,1,3,5,3,1,0,(N(NP(DTa),"(1, 1, 0, 0, 0)",The_Black_Willow.mrg
79,0.0,6,forbidding,0.0,205,Samantha,sentence,1,4,5,1,1,0,(JJforbidding),"(1, 1, 0, 1, 0)",The_Black_Willow.mrg
80,0.0,6,line,0.0,205,Samantha,sentence,1,5,5,1,2,0,(NNline)),"(1, 1, 0, 2, 0)",The_Black_Willow.mrg
81,0.0,6,of,0.0,205,Samantha,sentence,1,6,5,2,1,-1,(PP(INof),"(1, 1, 1, 0, 0)",The_Black_Willow.mrg
82,0.0,6,shadow,0.0,205,Samantha,sentence,1,7,6,2,3,6,(NP(NNshadow))),"(1, 1, 1, 1, 0, 0)",The_Black_Willow.mrg
83,0.0,6,rurned,0.0,205,Samantha,pseudo_words,1,7,0,0,0,-5,,0,The_Black_Willow.mrg
84,0.0,6,slanting,0.0,205,Samantha,sentence,1,8,5,2,1,-1,(V(VBGslanting),"(1, 1, 2, 0, 0)",The_Black_Willow.mrg
85,0.0,6,across,0.0,205,Samantha,sentence,1,9,6,2,1,-1,(PP-DIR(INacross),"(1, 1, 2, 1, 0, 0)",The_Black_Willow.mrg
86,0.0,6,the,0.0,205,Samantha,sentence,1,10,7,2,1,0,(NP(DTthe),"(1, 1, 2, 1, 1, 0, 0)",The_Black_Willow.mrg
87,0.0,6,page,0.0,205,Samantha,sentence,1,11,7,1,4,3,(NNpage)))),"(1, 1, 2, 1, 1, 1, 0)",The_Black_Willow.mrg
88,0.0,6,",",0.0,205,Samantha,sentence,0,11,4,1,1,-1,"(,,)","(1, 1, 3, 0)",The_Black_Willow.mrg
89,0.0,6,echoing,0.0,205,Samantha,sentence,1,12,5,2,1,-2,(V(VBGechoing),"(1, 1, 4, 0, 0)",The_Black_Willow.mrg
90,0.0,6,the,0.0,205,Samantha,sentence,1,13,7,3,1,0,(N(NP(DTthe),"(1, 1, 4, 1, 0, 0, 0)",The_Black_Willow.mrg
91,0.0,6,inky,0.0,205,Samantha,sentence,1,14,7,1,1,0,(JJinky),"(1, 1, 4, 1, 0, 1, 0)",The_Black_Willow.mrg
92,0.0,6,darkness,0.0,205,Samantha,sentence,1,15,7,1,2,0,(NNdarkness)),"(1, 1, 4, 1, 0, 2, 0)",The_Black_Willow.mrg
93,0.0,6,crouching,0.0,205,Samantha,sentence,1,16,7,2,1,-1,(V(VBGcrouching),"(1, 1, 4, 1, 1, 0, 0)",The_Black_Willow.mrg
94,0.0,6,in,0.0,205,Samantha,sentence,1,17,8,2,1,-2,(PP-LO(INin),"(1, 1, 4, 1, 1, 1, 0, 0)",The_Black_Willow.mrg
95,0.0,6,the,0.0,205,Samantha,sentence,1,18,10,3,1,0,(N(NP(DTthe),"(1, 1, 4, 1, 1, 1, 1, 0, 0, 0)",The_Black_Willow.mrg
96,0.0,6,edges,0.0,205,Samantha,sentence,1,19,10,1,2,0,(NNSedges)),"(1, 1, 4, 1, 1, 1, 1, 0, 1, 0)",The_Black_Willow.mrg
97,0.0,6,of,0.0,205,Samantha,sentence,1,20,10,2,1,-2,(P(INof),"(1, 1, 4, 1, 1, 1, 1, 1, 0, 0)",The_Black_Willow.mrg
98,0.0,6,the,0.0,205,Samantha,sentence,1,21,12,3,1,0,(N(NP(DTthe),"(1, 1, 4, 1, 1, 1, 1, 1, 1, 0, 0, 0)",The_Black_Willow.mrg
99,0.0,6,lantern,0.0,205,Samantha,sentence,1,22,12,1,1,0,(NNlantern),"(1, 1, 4, 1, 1, 1, 1, 1, 1, 0, 1, 0)",The_Black_Willow.mrg
100,0.0,6,'s,0.0,205,Samantha,sentence,1,23,12,1,2,1,(POS's)),"(1, 1, 4, 1, 1, 1, 1, 1, 1, 0, 2, 0)",The_Black_Willow.mrg
101,0.0,6,struggling,0.0,205,Samantha,sentence,1,24,11,1,1,0,(VBGstruggling),"(1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 0)",The_Black_Willow.mrg
102,0.0,6,glow,0.0,205,Samantha,sentence,1,25,11,1,10,9,(NNglow)))))))))),"(1, 1, 4, 1, 1, 1, 1, 1, 1, 2, 0)",The_Black_Willow.mrg
103,0.0,6,.,0.0,205,Samantha,sentence,0,25,2,1,2,-1,(..)),"(2, 0)",The_Black_Willow.mrg
104,0.0,7,The,0.005,205,Samantha,sentence,1,0,3,3,1,0,((NP-SBJ(DTThe),"(0, 0, 0)",The_Black_Willow.mrg
105,0.0,7,only,0.005,205,Samantha,sentence,1,1,3,1,1,0,(JJonly),"(0, 1, 0)",The_Black_Willow.mrg
106,0.0,7,other,0.005,205,Samantha,sentence,1,2,3,1,1,0,(JJother),"(0, 2, 0)",The_Black_Willow.mrg
107,0.0,7,illumination,0.005,205,Samantha,sentence,1,3,3,1,2,0,(NNillumination)),"(0, 3, 0)",The_Black_Willow.mrg
108,0.0,7,came,0.005,205,Samantha,sentence,1,4,3,2,1,-1,(V(VBDcame),"(1, 0, 0)",The_Black_Willow.mrg
109,0.0,7,from,0.005,205,Samantha,sentence,1,5,4,2,1,-2,(PP-DI(INfrom),"(1, 1, 0, 0)",The_Black_Willow.mrg
110,0.0,7,a,0.005,205,Samantha,sentence,1,6,6,3,1,0,(N(NP(DTa),"(1, 1, 1, 0, 0, 0)",The_Black_Willow.mrg
111,0.0,7,lurid,0.005,205,Samantha,sentence,1,7,6,1,1,0,(JJlurid),"(1, 1, 1, 0, 1, 0)",The_Black_Willow.mrg
112,0.0,7,moonlight,0.005,205,Samantha,sentence,1,8,6,1,2,0,(NNmoonlight)),"(1, 1, 1, 0, 2, 0)",The_Black_Willow.mrg
113,0.0,7,filtered,0.005,205,Samantha,sentence,1,9,6,2,1,-1,(V(VBNfiltered),"(1, 1, 1, 1, 0, 0)",The_Black_Willow.mrg
114,0.0,7,*,0.005,205,Samantha,sentence,1,9,7,2,2,0,(NP(-NONE-*)),"(1, 1, 1, 1, 1, 0, 0)",The_Black_Willow.mrg
115,0.0,7,through,0.005,205,Samantha,sentence,1,10,7,2,1,-1,(P(INthrough),"(1, 1, 1, 1, 2, 0, 0)",The_Black_Willow.mrg
116,0.0,7,thin,0.005,205,Samantha,sentence,1,11,8,2,1,0,(NP(JJthin),"(1, 1, 1, 1, 2, 1, 0, 0)",The_Black_Willow.mrg
117,0.0,7,branches,0.005,205,Samantha,sentence,1,12,8,1,1,0,(NNSbranches),"(1, 1, 1, 1, 2, 1, 1, 0)",The_Black_Willow.mrg
118,0.0,7,and,0.005,205,Samantha,sentence,1,13,8,1,1,0,(CCand),"(1, 1, 1, 1, 2, 1, 2, 0)",The_Black_Willow.mrg
119,0.0,7,clouds,0.005,205,Samantha,sentence,1,14,8,1,4,3,(NNSclouds)))),"(1, 1, 1, 1, 2, 1, 3, 0)",The_Black_Willow.mrg
120,0.0,7,",",0.005,205,Samantha,sentence,0,14,5,1,1,-1,"(,,)","(1, 1, 1, 2, 0)",The_Black_Willow.mrg
121,0.0,7,casting,0.005,205,Samantha,sentence,1,15,6,2,1,-1,(V(VBGcasting),"(1, 1, 1, 3, 0, 0)",The_Black_Willow.mrg
122,0.0,7,its,0.005,205,Samantha,sentence,1,16,7,2,1,-1,(N(PRP$its),"(1, 1, 1, 3, 1, 0, 0)",The_Black_Willow.mrg
123,0.0,7,bone,0.005,205,Samantha,sentence,1,17,8,2,1,0,(ADJP(NNbone),"(1, 1, 1, 3, 1, 1, 0, 0)",The_Black_Willow.mrg
124,0.0,7,-,0.005,205,Samantha,sentence,0,17,8,1,1,0,(HYPH-),"(1, 1, 1, 3, 1, 1, 1, 0)",The_Black_Willow.mrg
125,0.0,7,pale,0.005,205,Samantha,sentence,1,18,8,1,2,1,(JJpale)),"(1, 1, 1, 3, 1, 1, 2, 0)",The_Black_Willow.mrg
126,0.0,7,glow,0.005,205,Samantha,sentence,1,19,7,1,2,0,(NNglow)),"(1, 1, 1, 3, 1, 2, 0)",The_Black_Willow.mrg
127,0.0,7,onto,0.005,205,Samantha,sentence,1,20,7,2,1,-1,(PP-DI(INonto),"(1, 1, 1, 3, 2, 0, 0)",The_Black_Willow.mrg
128,0.0,7,the,0.005,205,Samantha,sentence,1,21,8,2,1,0,(NP(DTthe),"(1, 1, 1, 3, 2, 1, 0, 0)",The_Black_Willow.mrg
129,0.0,7,pine,0.005,205,Samantha,sentence,1,22,8,1,1,0,(NNpine),"(1, 1, 1, 3, 2, 1, 1, 0)",The_Black_Willow.mrg
130,0.0,7,floorboards,0.005,205,Samantha,sentence,1,23,8,1,7,6,(NNSfloorboards))))))),"(1, 1, 1, 3, 2, 1, 2, 0)",The_Black_Willow.mrg
131,0.0,7,.,0.005,205,Samantha,sentence,0,23,2,1,2,-1,(..)),"(2, 0)",The_Black_Willow.mrg
132,0.0,8,Allan,0.149,205,Samantha,sentence,1,0,3,3,2,0,((NP-SBJ(NNPAllan)),"(0, 0, 0)",The_Black_Willow.mrg
133,0.0,8,unfolded,0.149,205,Samantha,sentence,1,1,3,2,1,-1,(V(VBDunfolded),"(1, 0, 0)",The_Black_Willow.mrg
134,0.0,8,another,0.149,205,Samantha,sentence,1,2,4,2,1,0,(NP(DTanother),"(1, 1, 0, 0)",The_Black_Willow.mrg
135,0.0,8,page,0.149,205,Samantha,sentence,1,3,4,1,2,1,(NNpage)),"(1, 1, 1, 0)",The_Black_Willow.mrg
136,0.0,8,",",0.149,205,Samantha,sentence,0,3,3,1,1,-2,"(,,)","(1, 2, 0)",The_Black_Willow.mrg
137,0.0,8,this,0.149,205,Samantha,sentence,1,4,5,3,1,0,(S-AD(NP-SBJ-1(DTthis),"(1, 3, 0, 0, 0)",The_Black_Willow.mrg
138,0.0,8,one,0.149,205,Samantha,sentence,1,5,5,1,2,0,(NNone)),"(1, 3, 0, 1, 0)",The_Black_Willow.mrg
139,0.0,8,crowded,0.149,205,Samantha,sentence,1,6,5,2,1,-1,(V(VBNcrowded),"(1, 3, 1, 0, 0)",The_Black_Willow.mrg
140,0.0,8,*-1,0.149,205,Samantha,sentence,1,6,6,2,2,0,(NP(-NONE-*-1)),"(1, 3, 1, 1, 0, 0)",The_Black_Willow.mrg
141,0.0,8,with,0.149,205,Samantha,sentence,1,7,6,2,1,-3,(P(INwith),"(1, 3, 1, 2, 0, 0)",The_Black_Willow.mrg
142,0.0,8,ranks,0.149,205,Samantha,sentence,1,8,9,4,2,0,((NP-SBJ(NP(NNSranks)),"(1, 3, 1, 2, 1, 0, 0, 0, 0)",The_Black_Willow.mrg
143,0.0,8,of,0.149,205,Samantha,sentence,1,9,9,2,1,-1,(PP(INof),"(1, 3, 1, 2, 1, 0, 1, 0, 0)",The_Black_Willow.mrg
144,0.0,8,letters,0.149,205,Samantha,sentence,1,10,10,2,4,2,(NP(NNSletters)))),"(1, 3, 1, 2, 1, 0, 1, 1, 0, 0)",The_Black_Willow.mrg
145,0.0,8,in,0.149,205,Samantha,sentence,1,11,8,2,1,-1,(PP-MNR-PRD(INin),"(1, 3, 1, 2, 1, 1, 0, 0)",The_Black_Willow.mrg
146,0.0,8,tight,0.149,205,Samantha,sentence,1,12,9,2,1,0,(NP(JJtight),"(1, 3, 1, 2, 1, 1, 1, 0, 0)",The_Black_Willow.mrg
147,0.0,8,formation,0.149,205,Samantha,sentence,1,13,9,1,5,2,(NNformation))))),"(1, 3, 1, 2, 1, 1, 1, 1, 0)",The_Black_Willow.mrg
148,0.0,8,from,0.149,205,Samantha,sentence,1,14,7,3,1,-1,(PP-DI(PP(INfrom),"(1, 3, 1, 3, 0, 0, 0)",The_Black_Willow.mrg
149,0.0,8,left,0.149,205,Samantha,sentence,1,15,8,2,3,1,(NP(JJleft))),"(1, 3, 1, 3, 0, 1, 0, 0)",The_Black_Willow.mrg
150,0.0,8,to,0.149,205,Samantha,sentence,1,16,7,2,1,-1,(PP(INto),"(1, 3, 1, 3, 1, 0, 0)",The_Black_Willow.mrg
151,0.0,8,right,0.149,205,Samantha,sentence,1,17,8,2,7,6,(NP(JJright))))))),"(1, 3, 1, 3, 1, 1, 0, 0)",The_Black_Willow.mrg
152,0.0,8,.,0.149,205,Samantha,sentence,0,17,2,1,2,2,(..)),"(2, 0)",The_Black_Willow.mrg
153,0.0,9,trees,0.931,205,Samantha,word_list,1,0,0,0,0,0,,0,The_Black_Willow.mrg
154,0.0,9,you,0.931,205,Samantha,word_list,1,1,0,0,0,0,,0,The_Black_Willow.mrg
155,0.0,9,skin,0.931,205,Samantha,word_list,1,2,0,0,0,0,,0,The_Black_Willow.mrg
156,0.0,9,troops,0.931,205,Samantha,word_list,1,3,0,0,0,0,,0,The_Black_Willow.mrg
157,0.0,9,the,0.931,205,Samantha,word_list,1,4,0,0,0,0,,0,The_Black_Willow.mrg
158,0.0,9,willow,0.931,205,Samantha,word_list,1,5,0,0,0,0,,0,The_Black_Willow.mrg
159,0.0,9,ground,0.931,205,Samantha,word_list,1,6,0,0,0,-5,,0,The_Black_Willow.mrg
160,0.0,10,The,0.403,205,Samantha,sentence,1,0,5,5,1,0,(((NP-SB(NP(DTThe),"(0, 0, 0, 0, 0)",The_Black_Willow.mrg
161,0.0,10,lines,0.403,205,Samantha,sentence,1,1,5,1,2,0,(NNSlines)),"(0, 0, 0, 1, 0)",The_Black_Willow.mrg
162,0.0,10,of,0.403,205,Samantha,sentence,1,2,5,2,1,-1,(PP(INof),"(0, 0, 1, 0, 0)",The_Black_Willow.mrg
163,0.0,10,letters,0.403,205,Samantha,sentence,1,3,6,2,4,2,(NP(NNSletters)))),"(0, 0, 1, 1, 0, 0)",The_Black_Willow.mrg
164,0.0,10,stepped,0.403,205,Samantha,sentence,1,4,4,2,1,-1,(V(VBDstepped),"(0, 1, 0, 0)",The_Black_Willow.mrg
165,0.0,10,into,0.403,205,Samantha,sentence,1,5,5,2,1,-1,(PP-CLR(INinto),"(0, 1, 1, 0, 0)",The_Black_Willow.mrg
166,0.0,10,their,0.403,205,Samantha,sentence,1,6,6,2,1,0,(NP(PRP$their),"(0, 1, 1, 1, 0, 0)",The_Black_Willow.mrg
167,0.0,10,divisions,0.403,205,Samantha,sentence,1,7,6,1,3,2,(NNSdivisions))),"(0, 1, 1, 1, 1, 0)",The_Black_Willow.mrg
168,0.0,10,",",0.403,205,Samantha,sentence,0,7,4,1,1,-1,"(,,)","(0, 1, 2, 0)",The_Black_Willow.mrg
169,0.0,10,in,0.403,205,Samantha,sentence,1,8,5,2,1,-2,(P(INin),"(0, 1, 3, 0, 0)",The_Black_Willow.mrg
170,0.0,10,the,0.403,205,Samantha,sentence,1,9,7,3,1,0,(N(NP(DTthe),"(0, 1, 3, 1, 0, 0, 0)",The_Black_Willow.mrg
171,0.0,10,shape,0.403,205,Samantha,sentence,1,10,7,1,2,0,(NNshape)),"(0, 1, 3, 1, 0, 1, 0)",The_Black_Willow.mrg
172,0.0,10,of,0.403,205,Samantha,sentence,1,11,7,2,1,7,(P(INof),"(0, 1, 3, 1, 1, 0, 0)",The_Black_Willow.mrg
173,0.0,10,trab,0.403,205,Samantha,pseudo_words,1,11,0,0,0,-9,,0,The_Black_Willow.mrg
174,0.0,10,a,0.403,205,Samantha,sentence,1,12,9,3,1,0,(NP(NP(DTa),"(0, 1, 3, 1, 1, 1, 0, 0, 0)",The_Black_Willow.mrg
175,0.0,10,story,0.403,205,Samantha,sentence,1,13,9,1,1,0,(NNstory),"(0, 1, 3, 1, 1, 1, 0, 1, 0)",The_Black_Willow.mrg
176,0.0,10,'s,0.403,205,Samantha,sentence,1,14,9,1,2,1,(POS's)),"(0, 1, 3, 1, 1, 1, 0, 2, 0)",The_Black_Willow.mrg
